decimalLatitude,decimalLongitude,scientificName
37.046201,-2.969828,Prunus ramburii Boiss.
37.07745,-2.756024,Festuca scariosa Pau
37.066185,-2.75327,Pinus pinaster Bess.
37.073195,-2.958556,Berberis hispanica Boiss. & Reut.
37.07745,-2.756024,Avenula bromoides subsp. pauneroi Romero Zarco
37.066185,-2.75327,Quercus ilex subsp. ballota (Desf.) Bonafé
37.073195,-2.958556,Hormathophylla spinosa (L.) Kupfer
37.07745,-2.756024,Koeleria vallesiana Asch. & Graebn.
37.066185,-2.75327,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.073195,-2.958556,Genista versicolor Boiss. ex Steud.
37.07745,-2.756024,Festuca indigesta Boiss.
37.066185,-2.75327,Eryngium campestre L.
37.073195,-2.958556,Cytisus galianoi Talavera & P.E.Gibbs
37.07745,-2.756024,Paronychia suffruticosa DC.
37.066185,-2.75327,Festuca scariosa Pau
37.073195,-2.958556,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.075208,-2.753185,Pinus pinaster Bess.
37.066185,-2.75327,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.073195,-2.958556,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.075208,-2.753185,Quercus ilex subsp. ballota (Desf.) Bonafé
37.066185,-2.75327,Koeleria vallesiana Asch. & Graebn.
37.073195,-2.958556,Festuca scariosa Pau
37.075208,-2.753185,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.081763,-2.688504,Paronychia suffruticosa DC.
37.073195,-2.958556,Arrhenatherum elatius f. bulbosum (Willd.) T.Koyama
37.075208,-2.753185,Fumana thymifolia Spach
37.079751,-2.761653,Pinus pinaster Bess.
37.073195,-2.958556,Festuca indigesta Boiss.
37.075208,-2.753185,Retama sphaerocarpa Boiss.
37.079751,-2.761653,Quercus ilex subsp. ballota (Desf.) Bonafé
37.073195,-2.958556,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.075208,-2.753185,Ulex parviflorus Pourr.
37.079751,-2.761653,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.073195,-2.958556,Prunus ramburii Boiss.
37.075208,-2.753185,Eryngium campestre L.
37.079751,-2.761653,Erinacea anthyllis Link
37.073195,-2.958556,Rosa sicula Tratt.
37.075208,-2.753185,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.079751,-2.761653,Adenocarpus decorticans Boiss.
37.041666,-2.969807,Pinus sylvestris Lour.
37.079751,-2.761653,Phlomis crinita Cav.
37.041666,-2.969807,Quercus ilex subsp. ballota (Desf.) Bonafé
37.079751,-2.761653,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.041666,-2.969807,Lotus corniculatus L.
37.079751,-2.761653,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.081757,-2.682913,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.041666,-2.969807,Ononis spinosa L.
37.079751,-2.761653,Festuca scariosa Pau
37.081757,-2.682913,Festuca scariosa Pau
37.041666,-2.969807,Erinacea anthyllis Link
37.079751,-2.761653,Avenula bromoides subsp. pauneroi Romero Zarco
37.081757,-2.682913,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.041666,-2.969807,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.081757,-2.682913,Koeleria vallesiana Asch. & Graebn.
37.079751,-2.761653,Koeleria vallesiana Asch. & Graebn.
37.041666,-2.969807,Teucrium compactum Clem. ex Lag.
37.055212,-2.958532,Pinus sylvestris Lour.
37.079751,-2.761653,Festuca indigesta Boiss.
37.041666,-2.969807,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.055212,-2.958532,Berberis hispanica Boiss. & Reut.
37.079751,-2.761653,Paronychia suffruticosa DC.
37.041666,-2.969807,Ptilostemon hispanicus (Lam.) Greuter
37.055212,-2.958532,Quercus ilex subsp. ballota (Desf.) Bonafé
36.982505,-3.38552,Pinus nigra Aiton
37.041666,-2.969807,Carlina corymbosa L.
37.055212,-2.958532,Helianthemum hirtum Mill.
36.982505,-3.38552,Pinus sylvestris Lour.
37.041666,-2.969807,Koeleria vallesiana Asch. & Graebn.
37.055212,-2.958532,Sanguisorba minor Scop.
36.982505,-3.38552,Festuca scariosa Pau
37.041666,-2.969807,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.055212,-2.958532,Erinacea anthyllis Link
36.982505,-3.38552,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.041666,-2.969807,Rosa micrantha Boreau
37.055212,-2.958532,Eryngium campestre L.
36.982505,-3.38552,Corynephorus canescens P.Beauv.
37.086718,-2.964197,Pinus nigra Aiton
37.055212,-2.958532,Phlomis crinita Cav.
36.996034,-3.3689,Pinus sylvestris Lour.
37.086718,-2.964197,Berberis hispanica Boiss. & Reut.
37.055212,-2.958532,Thymus serpylloides subsp. gadorensis (Pau) Jalas
36.996034,-3.3689,Genista versicolor Boiss. ex Steud.
37.086718,-2.964197,Helianthemum hirtum Mill.
37.055212,-2.958532,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
36.996034,-3.3689,Digitalis purpurea L.
37.086718,-2.964197,Hormathophylla spinosa (L.) Kupfer
37.055212,-2.958532,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
36.996034,-3.3689,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.086718,-2.964197,Reseda complicata Bory
37.055212,-2.958532,Hieracium pilosella subsp. tricholepium Näg. & Peter
36.996034,-3.3689,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.086718,-2.964197,Genista versicolor Boiss. ex Steud.
37.055212,-2.958532,Picnomon acarna (L.) Cass.
37.000371,-3.37445,Pinus nigra Aiton
37.086718,-2.964197,Cytisus galianoi Talavera & P.E.Gibbs
37.055212,-2.958532,Carlina corymbosa L.
37.000371,-3.37445,Pinus sylvestris Lour.
37.086718,-2.964197,Adenocarpus decorticans Boiss.
37.055212,-2.958532,Koeleria vallesiana Asch. & Graebn.
37.000371,-3.37445,Genista versicolor Boiss. ex Steud.
37.086718,-2.964197,Thymus serpylloides subsp. serpylloides
37.055212,-2.958532,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.000371,-3.37445,Festuca scariosa Pau
37.086718,-2.964197,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.055212,-2.958532,Prunus ramburii Boiss.
37.046201,-2.969828,Pinus sylvestris Lour.
37.086718,-2.964197,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.064148,-2.969832,Pinus nigra Aiton
37.046201,-2.969828,Berberis hispanica Boiss. & Reut.
37.086718,-2.964197,Prunus ramburii Boiss.
37.064148,-2.969832,Berberis hispanica Boiss. & Reut.
37.046201,-2.969828,Quercus ilex subsp. ballota (Desf.) Bonafé
37.068715,-2.958592,Cytisus galianoi Talavera & P.E.Gibbs
37.086718,-2.964197,Acinos alpinus subsp. meridionalis (Nyman) P.W.Ball
37.064148,-2.969832,Helianthemum hirtum Mill.
37.046201,-2.969828,Sanguisorba minor Scop.
37.068715,-2.958592,Adenocarpus decorticans Boiss.
37.046269,-2.958807,Pinus nigra Aiton
37.064148,-2.969832,Hormathophylla spinosa (L.) Kupfer
37.046201,-2.969828,Erinacea anthyllis Link
37.068715,-2.958592,Eryngium campestre L.
37.046269,-2.958807,Pinus pinaster Bess.
37.064148,-2.969832,Sanguisorba minor Scop.
37.046201,-2.969828,Phlomis crinita Cav.
37.068715,-2.958592,Phlomis crinita Cav.
37.046269,-2.958807,Quercus ilex subsp. ballota (Desf.) Bonafé
37.064148,-2.969832,Genista versicolor Boiss. ex Steud.
37.068715,-2.958592,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.046269,-2.958807,Sanguisorba minor Scop.
37.064148,-2.969832,Erinacea anthyllis Link
37.068715,-2.958592,Teucrium compactum Clem. ex Lag.
37.046269,-2.958807,Erinacea anthyllis Link
37.064148,-2.969832,Cytisus galianoi Talavera & P.E.Gibbs
37.068715,-2.958592,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.046269,-2.958807,Eryngium campestre L.
37.064148,-2.969832,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.068715,-2.958592,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.046269,-2.958807,Phlomis crinita Cav.
37.064148,-2.969832,Anarrhinum laxiflorum Boiss.
37.068715,-2.958592,Lactuca tenerrima Pourr.
37.046269,-2.958807,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.064148,-2.969832,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.068715,-2.958592,Ptilostemon hispanicus (Lam.) Greuter
37.046269,-2.958807,Teucrium compactum Clem. ex Lag.
37.064148,-2.969832,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.068715,-2.958592,Carlina corymbosa L.
37.046269,-2.958807,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.068715,-2.958592,Festuca scariosa Pau
37.064148,-2.969832,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.046269,-2.958807,Andryala ragusina L.
37.068715,-2.958592,Festuca indigesta Boiss.
37.064148,-2.969832,Koeleria crassipes Lange
37.046269,-2.958807,Ptilostemon hispanicus (Lam.) Greuter
37.068715,-2.958592,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.064148,-2.969832,Koeleria vallesiana Asch. & Graebn.
37.068715,-2.958592,Prunus ramburii Boiss.
37.046269,-2.958807,Carlina corymbosa L.
37.064148,-2.969832,Allium L.
37.068715,-2.958592,Rosa canina L.
37.046269,-2.958807,Staehelina dubia L.
37.064148,-2.969832,Teucrium bicoloreum Pau ex C.Vicioso
37.09125,-2.93603,Pinus sylvestris Lour.
37.046269,-2.958807,Festuca scariosa Pau
37.09125,-2.93603,Berberis hispanica Boiss. & Reut.
37.064148,-2.969832,Festuca indigesta Boiss.
37.046269,-2.958807,Avenula bromoides subsp. pauneroi Romero Zarco
37.09125,-2.93603,Hormathophylla spinosa (L.) Kupfer
37.064148,-2.969832,Agrostis canina L.
37.046269,-2.958807,Koeleria vallesiana Asch. & Graebn.
37.09125,-2.93603,Genista versicolor Boiss. ex Steud.
37.064148,-2.969832,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.081757,-2.682913,Quercus ilex subsp. ballota (Desf.) Bonafé
37.09125,-2.93603,Cytisus galianoi Talavera & P.E.Gibbs
37.064148,-2.969832,Prunus ramburii Boiss.
37.081757,-2.682913,Cistus albidus L.
37.09125,-2.93603,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.064148,-2.969832,Rosa pouzinii Tratt.
37.081757,-2.682913,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.09125,-2.93603,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.064208,-2.958561,Pinus sylvestris Lour.
37.081757,-2.682913,Fumana thymifolia Spach
37.09125,-2.93603,Festuca scariosa Pau
37.064208,-2.958561,Berberis hispanica Boiss. & Reut.
37.046269,-2.958807,Prunus ramburii Boiss.
37.082241,-2.9473,Euphorbia characias L.
37.09125,-2.93603,Arrhenatherum album (Vahl) Clayton
37.064208,-2.958561,Quercus ilex subsp. ballota (Desf.) Bonafé
37.081757,-2.682913,Dorycnium pentaphyllum Scop.
37.082241,-2.9473,Eryngium campestre L.
37.09125,-2.93603,Koeleria vallesiana Asch. & Graebn.
37.064208,-2.958561,Sanguisorba minor Scop.
37.081757,-2.682913,Thymus mastichina Sibth. & Sm.
37.082241,-2.9473,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.09125,-2.93603,Melica ciliata L.
37.064208,-2.958561,Erinacea anthyllis Link
37.082241,-2.9473,Teucrium compactum Clem. ex Lag.
37.09125,-2.93603,Agrostis canina L.
37.064208,-2.958561,Adenocarpus decorticans Boiss.
37.082241,-2.9473,Carlina corymbosa L.
37.09125,-2.93603,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.064208,-2.958561,Eryngium campestre L.
37.082241,-2.9473,Festuca scariosa Pau
37.077722,-2.96419,Pinus nigra Aiton
37.064208,-2.958561,Phlomis crinita Cav.
37.082241,-2.9473,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.077722,-2.96419,Pinus sylvestris Lour.
37.064208,-2.958561,Phlomis lychnitis L.
37.082241,-2.9473,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.077722,-2.96419,Berberis hispanica Boiss. & Reut.
37.064208,-2.958561,Thymus serpylloides subsp. gadorensis (Pau) Jalas
36.987112,-3.290141,Quercus pyrenaica Willd.
37.077722,-2.96419,Quercus ilex subsp. ballota (Desf.) Bonafé
37.064208,-2.958561,Teucrium compactum Clem. ex Lag.
36.987112,-3.290141,Cerastium gibraltaricum Boiss.
37.077722,-2.96419,Genista versicolor Boiss. ex Steud.
37.064208,-2.958561,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
36.987112,-3.290141,Hypericum perforatum L.
37.077722,-2.96419,Erinacea anthyllis Link
37.064208,-2.958561,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
36.987112,-3.290141,Adenocarpus decorticans Boiss.
37.077722,-2.96419,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.064208,-2.958561,Carlina corymbosa L.
36.987112,-3.290141,Euphorbia characias L.
37.077722,-2.96419,Verbascum giganteum Willk.
37.064208,-2.958561,Festuca scariosa Pau
36.987112,-3.290141,Ridolfia segetum Moris
37.077722,-2.96419,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.064208,-2.958561,Dactylis glomerata subsp. hispanica (Roth) Nyman
36.987112,-3.290141,Plantago lanceolata L.
37.077722,-2.96419,Lactuca tenerrima Pourr.
37.064208,-2.958561,Koeleria vallesiana Asch. & Graebn.
36.987112,-3.290141,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.077722,-2.96419,Andryala ragusina L.
37.064208,-2.958561,Agrostis canina L.
36.987112,-3.290141,Carthamus lanatus L.
37.077722,-2.96419,Festuca scariosa Pau
37.064208,-2.958561,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
36.987112,-3.290141,Sedum sediforme (Schweinf.) R.-Hamet
37.077722,-2.96419,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.064208,-2.958561,Prunus ramburii Boiss.
36.987112,-3.290141,Festuca indigesta Boiss.
37.077722,-2.96419,Avenula bromoides subsp. pauneroi Romero Zarco
37.068715,-2.958592,Pinus sylvestris Lour.
37.077259,-2.682976,Quercus ilex subsp. ballota (Desf.) Bonafé
37.077722,-2.96419,Festuca indigesta Boiss.
37.068715,-2.958592,Helleborus foetidus L.
37.077259,-2.682976,Cistus albidus L.
37.077722,-2.96419,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.068715,-2.958592,Berberis hispanica Boiss. & Reut.
36.964589,-3.295672,Phlomis crinita Cav.
37.077259,-2.682976,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.077722,-2.96419,Prunus ramburii Boiss.
37.068715,-2.958592,Hormathophylla spinosa (L.) Kupfer
36.964589,-3.295672,Thymus serpylloides subsp. serpylloides
36.987112,-3.290141,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.077722,-2.96419,Rosa pouzinii Tratt.
37.068715,-2.958592,Genista versicolor Boiss. ex Steud.
36.964589,-3.295672,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
36.987112,-3.290141,Rubus ulmifolius Schott
37.082204,-2.969813,Pinus nigra Aiton
37.068715,-2.958592,Erinacea anthyllis Link
36.964589,-3.295672,Cirsium pyrenaicum All.
36.987112,-3.290141,Rosa canina L.
37.082204,-2.969813,Genista versicolor Boiss. ex Steud.
36.964589,-3.295672,Ptilostemon hispanicus (Lam.) Greuter
37.077259,-2.682976,Ulex parviflorus Pourr.
37.082204,-2.969813,Cytisus galianoi Talavera & P.E.Gibbs
36.964589,-3.295672,Carthamus lanatus L.
37.077259,-2.682976,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.082204,-2.969813,Thymus serpylloides subsp. gadorensis (Pau) Jalas
36.964589,-3.295672,Festuca indigesta Boiss.
37.077259,-2.682976,Festuca scariosa Pau
37.082204,-2.969813,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
36.964589,-3.295672,Rosa canina L.
37.077259,-2.682976,Koeleria vallesiana Asch. & Graebn.
37.082204,-2.969813,Melica ciliata L.
36.964629,-3.301233,Pinus nigra Aiton
37.077259,-2.682976,Fumana ericifolia Wallr.
37.082204,-2.969813,Festuca indigesta Boiss.
36.964629,-3.301233,Pinus sylvestris Lour.
37.082204,-2.969813,Prunus ramburii Boiss.
37.077259,-2.682976,Sedum sediforme (Schweinf.) R.-Hamet
36.964629,-3.301233,Erinacea anthyllis Link
37.091278,-2.958523,Pinus sylvestris Lour.
36.982704,-3.290113,Quercus ilex subsp. ballota (Desf.) Bonafé
36.964629,-3.301233,Eryngium campestre L.
37.091278,-2.958523,Genista versicolor Boiss. ex Steud.
36.982704,-3.290113,Quercus pyrenaica Willd.
36.964629,-3.301233,Phlomis crinita Cav.
37.091278,-2.958523,Cytisus galianoi Talavera & P.E.Gibbs
36.982704,-3.290113,Genista versicolor Boiss. ex Steud.
36.964629,-3.301233,Thymus serpylloides subsp. serpylloides
37.091278,-2.958523,Hieracium pilosella subsp. tricholepium Näg. & Peter
36.982704,-3.290113,Adenocarpus decorticans Boiss.
36.964629,-3.301233,Festuca indigesta Boiss.
37.091278,-2.958523,Festuca scariosa Pau
36.982704,-3.290113,Marrubium supinum Hu. ex C.Pei
36.973611,-3.306875,Pinus sylvestris Lour.
37.091278,-2.958523,Festuca indigesta Boiss.
36.982704,-3.290113,Thymus mastichina Sibth. & Sm.
36.973611,-3.306875,Genista versicolor Boiss. ex Steud.
37.091278,-2.958523,Acinos alpinus subsp. meridionalis (Nyman) P.W.Ball
36.982704,-3.290113,Thymus zygis L.
36.973611,-3.306875,Thymus mastichina Sibth. & Sm.
37.082241,-2.9473,Pinus sylvestris Lour.
36.982704,-3.290113,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
36.973611,-3.306875,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.082241,-2.9473,Berberis hispanica Boiss. & Reut.
36.982704,-3.290113,Carlina corymbosa L.
36.973611,-3.306875,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.082241,-2.9473,Quercus ilex subsp. ballota (Desf.) Bonafé
36.982704,-3.290113,Festuca elegans Boiss.
36.973611,-3.306875,Festuca indigesta Boiss.
37.072752,-2.682961,Pinus halepensis Mill.
37.082241,-2.9473,Helianthemum hirtum Mill.
36.964604,-3.318084,Pinus sylvestris Lour.
36.982704,-3.290113,Brachypodium retusum P.Beauv.
37.072752,-2.682961,Quercus ilex subsp. ballota (Desf.) Bonafé
37.082241,-2.9473,Reseda complicata Bory
36.982704,-3.290113,Festuca indigesta Boiss.
36.964604,-3.318084,Quercus ilex subsp. ballota (Desf.) Bonafé
37.072752,-2.682961,Cistus albidus L.
37.082241,-2.9473,Genista versicolor Boiss. ex Steud.
37.077259,-2.682976,Paronychia suffruticosa DC.
36.964604,-3.318084,Festuca scariosa Pau
37.072752,-2.682961,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.082241,-2.9473,Genista florida L.
36.982704,-3.290113,Rosa micrantha Boreau
36.964604,-3.318084,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.082241,-2.9473,Erinacea anthyllis Link
37.072752,-2.682961,Fumana thymifolia Spach
36.960091,-3.295599,Pinus ponderosa Douglas ex P.Lawson & C.Lawson
36.964604,-3.318084,Koeleria vallesiana Asch. & Graebn.
37.082241,-2.9473,Adenocarpus decorticans Boiss.
37.072752,-2.682961,Dorycnium pentaphyllum Scop.
36.960091,-3.295599,Pinus sylvestris Lour.
36.964604,-3.318084,Festuca indigesta Boiss.
36.971263,-3.393923,Rosa sicula Tratt.
36.960091,-3.295599,Quercus ilex subsp. ballota (Desf.) Bonafé
36.991038,-3.295685,Helleborus foetidus L.
37.072752,-2.682961,Thymus mastichina Sibth. & Sm.
36.960091,-3.295599,Quercus pyrenaica Willd.
36.991038,-3.295685,Berberis hispanica Boiss. & Reut.
37.072752,-2.682961,Thymus serpylloides subsp. gadorensis (Pau) Jalas
36.960091,-3.295599,Halimium atriplicifolium Spach
36.991038,-3.295685,Quercus pyrenaica Willd.
37.072752,-2.682961,Festuca scariosa Pau
36.960091,-3.295599,Ononis spinosa L.
36.991038,-3.295685,Eryngium campestre L.
37.072752,-2.682961,Koeleria vallesiana Asch. & Graebn.
36.991038,-3.295685,Thymus mastichina Sibth. & Sm.
36.960091,-3.295599,Genista versicolor Boiss. ex Steud.
36.975643,-3.402372,"Genista cinerea subsp. speciosa Rivas-Goday & T.Losa ex Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas"
36.971146,-3.396709,Pinus sylvestris Lour.
36.991038,-3.295685,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
36.960091,-3.295599,Ulex parviflorus Pourr.
37.061126,-2.680535,Genista umbellata Salzm. ex DC.
36.975643,-3.402372,Genista versicolor Boiss. ex Steud.
36.971146,-3.396709,Cerastium gibraltaricum Boiss.
36.991038,-3.295685,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
36.960091,-3.295599,Eryngium campestre L.
36.975643,-3.402372,Euphorbia characias L.
37.061126,-2.680535,Thymus baeticus Boiss. ex Lacaita
36.991038,-3.295685,Andryala integrifolia L.
36.971146,-3.396709,Hormathophylla spinosa (L.) Kupfer
36.960091,-3.295599,Phlomis crinita Cav.
36.975643,-3.402372,Thymus mastichina Sibth. & Sm.
37.061126,-2.680535,Koeleria vallesiana Asch. & Graebn.
36.991038,-3.295685,Carthamus lanatus L.
36.971146,-3.396709,Genista versicolor Boiss. ex Steud.
36.960091,-3.295599,Thymus serpylloides subsp. serpylloides
36.975643,-3.402372,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
36.955595,-3.329267,Pteridium aquilinum (L.) Kuhn
36.971146,-3.396709,Thymus serpylloides subsp. serpylloides
36.991038,-3.295685,Festuca indigesta Boiss.
36.960091,-3.295599,Lavandula stoechas subsp. caesia Borja & Rivas Goday
36.975643,-3.402372,Koeleria vallesiana Asch. & Graebn.
36.955595,-3.329267,Quercus ilex subsp. ballota (Desf.) Bonafé
36.971146,-3.396709,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
36.991038,-3.295685,Prunus ramburii Boiss.
36.975643,-3.402372,Corynephorus canescens P.Beauv.
36.960091,-3.295599,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
36.955595,-3.329267,Genista versicolor Boiss. ex Steud.
